equipment_id,sensor_type,timestamp,value,unit,sensor_id,data_source,quality_flag
EQ-0094,power_consumption,2026-05-25T15:00:38.406181,11.35,kw,EQ-0094-power_consumption-001,SCADA_v2.3,GOOD
EQ-0073,vibration,2026-05-25T15:00:38.551009,0.16,mm_per_sec,EQ-0073-vibration-001,SCADA_v2.3,OUTLIER
EQ-0100,temperature,2026-05-25T15:00:38.790131,46.11,celsius,EQ-0100-temperature-001,SCADA_v2.3,GOOD
EQ-0042,vibration,2026-05-25T15:00:38.941464,0.0163,mm_per_sec,EQ-0042-vibration-001,SCADA_v2.3,GOOD
EQ-0002,pressure,2026-05-25T15:00:39.143054,,psi,EQ-0002-pressure-001,SCADA_v2.3,MISSING
EQ-0002,pressure,2026-05-25T15:00:39.143054,,psi,EQ-0002-pressure-001,SCADA_v2.3,MISSING
EQ-0028,temperature,2026-05-25T15:00:39.428611,46.38,celsius,EQ-0028-temperature-001,SCADA_v2.3,GOOD
EQ-0054,vibration,2026-05-25T15:00:39.727103,0.0206,mm_per_sec,EQ-0054-vibration-001,SCADA_v2.3,GOOD
EQ-0070,vibration,2026-05-25T15:00:39.895109,0.0186,mm_per_sec,EQ-0070-vibration-001,SCADA_v2.3,GOOD
EQ-0003,temperature,2026-05-25T15:00:40.487361,72.56,celsius,EQ-0003-temperature-001,SCADA_v2.3,GOOD
EQ-0099,temperature,2026-05-25T15:00:40.625071,64.97,celsius,EQ-0099-temperature-001,SCADA_v2.3,GOOD
EQ-0068,vibration,2026-05-25T15:00:40.741298,0.0337,mm_per_sec,EQ-0068-vibration-001,SCADA_v2.3,GOOD
EQ-0095,power_consumption,2026-05-25T15:00:40.757067,124.07,kw,EQ-0095-power_consumption-001,SCADA_v2.3,GOOD
EQ-0051,power_consumption,2026-05-25T15:00:41.061262,37.84,kw,EQ-0051-power_consumption-001,SCADA_v2.3,GOOD
EQ-0064,pressure,2026-05-25T15:00:41.690491,98.78,psi,EQ-0064-pressure-001,SCADA_v2.3,GOOD
EQ-0087,temperature,2026-05-25T15:00:41.732535,78.67,celsius,EQ-0087-temperature-001,SCADA_v2.3,GOOD
EQ-0093,vibration,2026-05-25T15:00:41.776644,0.095,mm_per_sec,EQ-0093-vibration-001,SCADA_v2.3,GOOD
EQ-0087,power_consumption,2026-05-25T15:00:42.367549,,kw,EQ-0087-power_consumption-001,SCADA_v2.3,MISSING
EQ-0053,temperature,2026-05-25T15:00:42.401417,63.19,celsius,EQ-0053-temperature-001,SCADA_v2.3,GOOD
EQ-0100,temperature,2026-05-25T15:00:42.763734,62.25,celsius,EQ-0100-temperature-001,SCADA_v2.3,GOOD
EQ-0086,pressure,2026-05-25T15:00:42.952389,108.88,psi,EQ-0086-pressure-001,SCADA_v2.3,GOOD
EQ-0006,power_consumption,2026-05-25T15:00:43.035669,190.24,kw,EQ-0006-power_consumption-001,SCADA_v2.3,GOOD
EQ-0075,vibration,2026-05-25T15:00:43.451687,0.0435,mm_per_sec,EQ-0075-vibration-001,SCADA_v2.3,GOOD
EQ-0075,power_consumption,2026-05-25T15:00:43.886637,102.82,kw,EQ-0075-power_consumption-001,SCADA_v2.3,GOOD
EQ-0063,pressure,2026-05-25T15:00:44.386942,,psi,EQ-0063-pressure-001,SCADA_v2.3,MISSING
EQ-0015,vibration,2026-05-25T15:00:44.678174,0.0095,mm_per_sec,EQ-0015-vibration-001,SCADA_v2.3,GOOD
EQ-0089,temperature,2026-05-25T15:00:45.163615,41.39,celsius,EQ-0089-temperature-001,SCADA_v2.3,GOOD
EQ-0014,temperature,2026-05-25T15:00:45.875682,59.69,celsius,EQ-0014-temperature-001,SCADA_v2.3,GOOD
EQ-0052,pressure,2026-05-25T15:00:47.230629,94.91,psi,EQ-0052-pressure-001,SCADA_v2.3,GOOD
EQ-0043,power_consumption,2026-05-25T15:00:47.506610,184.27,kw,EQ-0043-power_consumption-001,SCADA_v2.3,GOOD
EQ-0057,pressure,2026-05-25T15:00:47.524583,99.47,psi,EQ-0057-pressure-001,SCADA_v2.3,GOOD
EQ-0006,temperature,2026-05-25T15:00:47.588609,67.92,celsius,EQ-0006-temperature-001,SCADA_v2.3,GOOD
EQ-0074,power_consumption,2026-05-25T15:00:48.121135,53.33,kw,EQ-0074-power_consumption-001,SCADA_v2.3,GOOD
EQ-0042,vibration,2026-05-25T15:00:48.388832,0.0176,mm_per_sec,EQ-0042-vibration-001,SCADA_v2.3,GOOD
EQ-0061,vibration,2026-05-25T15:00:48.844937,N/A,mm_per_sec,EQ-0061-vibration-001,SCADA_v2.3,INVALID
EQ-0004,vibration,2026-05-25T15:00:48.939771,0.0152,mm_per_sec,EQ-0004-vibration-001,SCADA_v2.3,GOOD
EQ-0001,pressure,2026-05-25T15:00:49.023860,95.22,psi,EQ-0001-pressure-001,SCADA_v2.3,GOOD
EQ-0022,vibration,2026-05-25T15:00:49.035373,0.0075,mm_per_sec,EQ-0022-vibration-001,SCADA_v2.3,GOOD
EQ-0045,power_consumption,2026-05-25T15:00:49.221886,134.13,kw,EQ-0045-power_consumption-001,SCADA_v2.3,GOOD
EQ-0035,vibration,2026-05-25T15:00:49.493785,0.0207,mm_per_sec,EQ-0035-vibration-001,SCADA_v2.3,GOOD
EQ-0049,temperature,2026-05-25T15:00:49.555218,51.39,celsius,EQ-0049-temperature-001,SCADA_v2.3,GOOD
EQ-0049,pressure,2026-05-25T15:00:49.647244,101.51,psi,EQ-0049-pressure-001,SCADA_v2.3,GOOD
EQ-0088,temperature,2026-05-25T15:00:49.714629,,celsius,EQ-0088-temperature-001,SCADA_v2.3,MISSING
EQ-0077,temperature,2026-05-25T15:00:49.989976,60.9,celsius,EQ-0077-temperature-001,SCADA_v2.3,GOOD
EQ-0083,pressure,2026-05-25T15:00:51.105600,N/A,psi,EQ-0083-pressure-001,SCADA_v2.3,INVALID
EQ-0054,temperature,2026-05-25T15:00:51.280318,54.75,celsius,EQ-0054-temperature-001,SCADA_v2.3,GOOD
EQ-0074,power_consumption,2026-05-25T15:00:51.525644,73.42,kw,EQ-0074-power_consumption-001,SCADA_v2.3,GOOD
EQ-0050,pressure,2026-05-25T15:00:51.528786,94.53,psi,EQ-0050-pressure-001,SCADA_v2.3,GOOD
EQ-0001,vibration,2026-05-25T15:00:51.613292,0.005,mm_per_sec,EQ-0001-vibration-001,SCADA_v2.3,GOOD
EQ-0100,vibration,2026-05-25T15:00:52.091120,N/A,mm_per_sec,EQ-0100-vibration-001,SCADA_v2.3,INVALID
EQ-0004,power_consumption,2026-05-25T15:00:52.146409,187.28,kw,EQ-0004-power_consumption-001,SCADA_v2.3,GOOD
EQ-0095,power_consumption,2026-05-25T15:00:52.152650,243.54,kw,EQ-0095-power_consumption-001,SCADA_v2.3,GOOD
EQ-0047,power_consumption,2026-05-25T15:00:52.180070,149.66,kw,EQ-0047-power_consumption-001,SCADA_v2.3,GOOD
EQ-0042,temperature,2026-05-25T15:00:53.304022,56.84,celsius,EQ-0042-temperature-001,SCADA_v2.3,GOOD
EQ-0024,temperature,2026-05-25T15:00:53.374023,,celsius,EQ-0024-temperature-001,SCADA_v2.3,MISSING
EQ-0032,temperature,2026-05-25T15:00:53.642601,71.6,celsius,EQ-0032-temperature-001,SCADA_v2.3,GOOD
EQ-0052,power_consumption,2026-05-25T15:00:53.933504,,kw,EQ-0052-power_consumption-001,SCADA_v2.3,MISSING
EQ-0019,temperature,2026-05-25T15:00:55.069890,56.31,celsius,EQ-0019-temperature-001,SCADA_v2.3,GOOD
EQ-0048,power_consumption,2026-05-25T15:00:55.204069,33.35,kw,EQ-0048-power_consumption-001,SCADA_v2.3,GOOD
EQ-0083,temperature,2026-05-25T15:00:55.446674,63.07,celsius,EQ-0083-temperature-001,SCADA_v2.3,GOOD
EQ-0083,temperature,2026-05-25T15:00:55.446674,63.07,celsius,EQ-0083-temperature-001,SCADA_v2.3,GOOD
EQ-0079,temperature,2026-05-25T15:00:56.048308,47.45,celsius,EQ-0079-temperature-001,SCADA_v2.3,GOOD
EQ-0041,power_consumption,2026-05-25T15:00:56.134270,182.71,kw,EQ-0041-power_consumption-001,SCADA_v2.3,GOOD
EQ-0091,power_consumption,2026-05-25T15:00:56.665635,40.61,kw,EQ-0091-power_consumption-001,SCADA_v2.3,GOOD
EQ-0022,pressure,2026-05-25T15:00:57.131011,101.63,psi,EQ-0022-pressure-001,SCADA_v2.3,GOOD
EQ-0034,power_consumption,2026-05-25T15:00:57.741602,153.76,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0025,power_consumption,2026-05-25T15:00:58.033557,223.19,kw,EQ-0025-power_consumption-001,SCADA_v2.3,GOOD
EQ-0058,power_consumption,2026-05-25T15:00:58.259226,22.62,kw,EQ-0058-power_consumption-001,SCADA_v2.3,GOOD
EQ-0016,power_consumption,2026-05-25T15:00:58.265688,N/A,kw,EQ-0016-power_consumption-001,SCADA_v2.3,INVALID
EQ-0041,power_consumption,2026-05-25T15:00:58.447505,142.65,kw,EQ-0041-power_consumption-001,SCADA_v2.3,GOOD
EQ-0066,power_consumption,2026-05-25T15:00:58.949035,139.87,kw,EQ-0066-power_consumption-001,SCADA_v2.3,GOOD
EQ-0037,power_consumption,2026-05-25T15:00:58.993433,105.66,kw,EQ-0037-power_consumption-001,SCADA_v2.3,GOOD
EQ-0021,vibration,2026-05-25T15:00:59.501200,0.017,mm_per_sec,EQ-0021-vibration-001,SCADA_v2.3,GOOD
EQ-0068,power_consumption,2026-05-25T15:00:59.634134,N/A,kw,EQ-0068-power_consumption-001,SCADA_v2.3,INVALID
EQ-0063,vibration,2026-05-25T15:00:59.839609,0.0297,mm_per_sec,EQ-0063-vibration-001,SCADA_v2.3,GOOD
EQ-0053,pressure,2026-05-25T15:01:00.114578,96.81,psi,EQ-0053-pressure-001,SCADA_v2.3,GOOD
EQ-0063,power_consumption,2026-05-25T15:01:00.255168,57.75,kw,EQ-0063-power_consumption-001,SCADA_v2.3,GOOD
EQ-0036,vibration,2026-05-25T15:01:00.289568,0.0433,mm_per_sec,EQ-0036-vibration-001,SCADA_v2.3,GOOD
EQ-0045,power_consumption,2026-05-25T15:01:00.435432,92.01,kw,EQ-0045-power_consumption-001,SCADA_v2.3,GOOD
EQ-0045,power_consumption,2026-05-25T15:01:00.435432,92.01,kw,EQ-0045-power_consumption-001,SCADA_v2.3,GOOD
EQ-0089,vibration,2026-05-25T15:01:00.861013,0.0254,mm_per_sec,EQ-0089-vibration-001,SCADA_v2.3,GOOD
EQ-0001,power_consumption,2026-05-25T15:01:01.298678,48.32,kw,EQ-0001-power_consumption-001,SCADA_v2.3,GOOD
EQ-0082,power_consumption,2026-05-25T15:01:01.495656,107.18,kw,EQ-0082-power_consumption-001,SCADA_v2.3,GOOD
EQ-0005,temperature,2026-05-25T15:01:01.526924,69.26,celsius,EQ-0005-temperature-001,SCADA_v2.3,GOOD
EQ-0098,vibration,2026-05-25T15:01:01.750604,0.0057,mm_per_sec,EQ-0098-vibration-001,SCADA_v2.3,GOOD
EQ-0029,vibration,2026-05-25T15:01:02.176332,0.0066,mm_per_sec,EQ-0029-vibration-001,SCADA_v2.3,GOOD
EQ-0069,pressure,2026-05-25T15:01:02.770512,87.5,psi,EQ-0069-pressure-001,SCADA_v2.3,GOOD
EQ-0042,vibration,2026-05-25T15:01:02.813426,0.0071,mm_per_sec,EQ-0042-vibration-001,SCADA_v2.3,GOOD
EQ-0055,vibration,2026-05-25T15:01:03.053554,0.0032,mm_per_sec,EQ-0055-vibration-001,SCADA_v2.3,GOOD
EQ-0063,pressure,2026-05-25T15:01:03.897314,91.73,psi,EQ-0063-pressure-001,SCADA_v2.3,GOOD
EQ-0046,vibration,2026-05-25T15:01:04.101264,0.002,mm_per_sec,EQ-0046-vibration-001,SCADA_v2.3,GOOD
EQ-0046,vibration,2026-05-25T15:01:04.101264,0.002,mm_per_sec,EQ-0046-vibration-001,SCADA_v2.3,GOOD
EQ-0007,power_consumption,2026-05-25T15:01:04.130323,127.06,kw,EQ-0007-power_consumption-001,SCADA_v2.3,GOOD
EQ-0012,temperature,2026-05-25T15:01:04.233102,62.47,celsius,EQ-0012-temperature-001,SCADA_v2.3,GOOD
EQ-0029,pressure,2026-05-25T15:01:04.278434,109.68,psi,EQ-0029-pressure-001,SCADA_v2.3,GOOD
EQ-0079,pressure,2026-05-25T15:01:04.715264,102.74,psi,EQ-0079-pressure-001,SCADA_v2.3,GOOD
EQ-0073,temperature,2026-05-25T15:01:05.345425,43.5,celsius,EQ-0073-temperature-001,SCADA_v2.3,GOOD
EQ-0029,temperature,2026-05-25T15:01:05.620738,54.94,celsius,EQ-0029-temperature-001,SCADA_v2.3,GOOD
EQ-0056,pressure,2026-05-25T15:01:05.691932,87.17,psi,EQ-0056-pressure-001,SCADA_v2.3,GOOD
EQ-0082,pressure,2026-05-25T15:01:05.786076,99.65,psi,EQ-0082-pressure-001,SCADA_v2.3,GOOD
EQ-0064,pressure,2026-05-25T15:01:06.476090,89.16,psi,EQ-0064-pressure-001,SCADA_v2.3,GOOD
EQ-0010,temperature,2026-05-25T15:01:06.504377,,celsius,EQ-0010-temperature-001,SCADA_v2.3,MISSING
EQ-0037,temperature,2026-05-25T15:01:06.934647,N/A,celsius,EQ-0037-temperature-001,SCADA_v2.3,INVALID
EQ-0034,power_consumption,2026-05-25T15:01:07.807800,81.92,kw,EQ-0034-power_consumption-001,SCADA_v2.3,GOOD
EQ-0074,power_consumption,2026-05-25T15:01:07.950616,,kw,EQ-0074-power_consumption-001,SCADA_v2.3,MISSING
EQ-0028,vibration,2026-05-25T15:01:08.301837,0.0067,mm_per_sec,EQ-0028-vibration-001,SCADA_v2.3,GOOD
EQ-0033,power_consumption,2026-05-25T15:01:08.679083,213.77,kw,EQ-0033-power_consumption-001,SCADA_v2.3,GOOD
EQ-0006,power_consumption,2026-05-25T15:01:09.132464,139.45,kw,EQ-0006-power_consumption-001,SCADA_v2.3,GOOD
EQ-0095,pressure,2026-05-25T15:01:09.969837,92.59,psi,EQ-0095-pressure-001,SCADA_v2.3,GOOD
EQ-0095,pressure,2026-05-25T15:01:09.969837,92.59,psi,EQ-0095-pressure-001,SCADA_v2.3,GOOD
EQ-0040,pressure,2026-05-25T15:01:10.138457,100.98,psi,EQ-0040-pressure-001,SCADA_v2.3,GOOD
EQ-0064,power_consumption,2026-05-25T15:01:10.258672,203.41,kw,EQ-0064-power_consumption-001,SCADA_v2.3,GOOD
EQ-0074,temperature,2026-05-25T15:01:10.414855,26.24,celsius,EQ-0074-temperature-001,SCADA_v2.3,GOOD
EQ-0041,power_consumption,2026-05-25T15:01:10.475499,100.68,kw,EQ-0041-power_consumption-001,SCADA_v2.3,GOOD
EQ-0045,power_consumption,2026-05-25T15:01:11.030165,84.35,kw,EQ-0045-power_consumption-001,SCADA_v2.3,GOOD
EQ-0040,pressure,2026-05-25T15:01:11.097451,101.7,psi,EQ-0040-pressure-001,SCADA_v2.3,GOOD
EQ-0043,temperature,2026-05-25T15:01:11.239597,50.67,celsius,EQ-0043-temperature-001,SCADA_v2.3,GOOD
EQ-0054,power_consumption,2026-05-25T15:01:11.364755,84.49,kw,EQ-0054-power_consumption-001,SCADA_v2.3,GOOD
EQ-0087,vibration,2026-05-25T15:01:12.205129,0.0427,mm_per_sec,EQ-0087-vibration-001,SCADA_v2.3,GOOD
EQ-0081,pressure,2026-05-25T15:01:12.309525,91.29,psi,EQ-0081-pressure-001,SCADA_v2.3,GOOD
EQ-0032,pressure,2026-05-25T15:01:13.042537,N/A,psi,EQ-0032-pressure-001,SCADA_v2.3,INVALID
EQ-0044,vibration,2026-05-25T15:01:14.281721,0.0664,mm_per_sec,EQ-0044-vibration-001,SCADA_v2.3,GOOD
EQ-0054,pressure,2026-05-25T15:01:14.663804,101.95,psi,EQ-0054-pressure-001,SCADA_v2.3,GOOD
EQ-0037,vibration,2026-05-25T15:01:15.156660,0.0116,mm_per_sec,EQ-0037-vibration-001,SCADA_v2.3,GOOD
EQ-0047,temperature,2026-05-25T15:01:15.370783,69.22,celsius,EQ-0047-temperature-001,SCADA_v2.3,GOOD
EQ-0050,pressure,2026-05-25T15:01:16.109790,108.13,psi,EQ-0050-pressure-001,SCADA_v2.3,GOOD
EQ-0001,temperature,2026-05-25T15:01:16.340615,33.69,celsius,EQ-0001-temperature-001,SCADA_v2.3,GOOD
EQ-0090,pressure,2026-05-25T15:01:16.770700,93.82,psi,EQ-0090-pressure-001,SCADA_v2.3,GOOD
EQ-0038,pressure,2026-05-25T15:01:16.788341,115.53,psi,EQ-0038-pressure-001,SCADA_v2.3,GOOD
EQ-0051,pressure,2026-05-25T15:01:16.994154,96.64,psi,EQ-0051-pressure-001,SCADA_v2.3,GOOD
EQ-0004,power_consumption,2026-05-25T15:01:17.207492,162.35,kw,EQ-0004-power_consumption-001,SCADA_v2.3,GOOD
EQ-0071,power_consumption,2026-05-25T15:01:17.213631,,kw,EQ-0071-power_consumption-001,SCADA_v2.3,MISSING
EQ-0094,vibration,2026-05-25T15:01:17.496675,0.0479,mm_per_sec,EQ-0094-vibration-001,SCADA_v2.3,GOOD
EQ-0079,temperature,2026-05-25T15:01:17.796999,51.05,celsius,EQ-0079-temperature-001,SCADA_v2.3,GOOD
EQ-0062,power_consumption,2026-05-25T15:01:17.822723,71.68,kw,EQ-0062-power_consumption-001,SCADA_v2.3,GOOD
EQ-0039,temperature,2026-05-25T15:01:18.250649,59.33,celsius,EQ-0039-temperature-001,SCADA_v2.3,GOOD
EQ-0047,pressure,2026-05-25T15:01:19.673824,96.9,psi,EQ-0047-pressure-001,SCADA_v2.3,GOOD
EQ-0039,power_consumption,2026-05-25T15:01:19.724552,91.06,kw,EQ-0039-power_consumption-001,SCADA_v2.3,GOOD
EQ-0089,vibration,2026-05-25T15:01:20.267381,-0.0314,mm_per_sec,EQ-0089-vibration-001,SCADA_v2.3,INVALID
EQ-0094,temperature,2026-05-25T15:01:20.290814,65.0,celsius,EQ-0094-temperature-001,SCADA_v2.3,GOOD
EQ-0014,temperature,2026-05-25T15:01:21.531241,60.91,celsius,EQ-0014-temperature-001,SCADA_v2.3,GOOD
EQ-0092,temperature,2026-05-25T15:01:21.620776,,celsius,EQ-0092-temperature-001,SCADA_v2.3,MISSING
EQ-0002,power_consumption,2026-05-25T15:01:21.632433,25.09,kw,EQ-0002-power_consumption-001,SCADA_v2.3,GOOD
EQ-0031,pressure,2026-05-25T15:01:22.087796,106.1,psi,EQ-0031-pressure-001,SCADA_v2.3,GOOD
EQ-0032,power_consumption,2026-05-25T15:01:22.283440,88.4,kw,EQ-0032-power_consumption-001,SCADA_v2.3,GOOD
EQ-0054,pressure,2026-05-25T15:01:22.352253,N/A,psi,EQ-0054-pressure-001,SCADA_v2.3,INVALID
EQ-0042,temperature,2026-05-25T15:01:22.571813,72.54,celsius,EQ-0042-temperature-001,SCADA_v2.3,GOOD
EQ-0061,temperature,2026-05-25T15:01:23.516867,62.01,celsius,EQ-0061-temperature-001,SCADA_v2.3,GOOD
EQ-0013,pressure,2026-05-25T15:01:23.789591,78.27,psi,EQ-0013-pressure-001,SCADA_v2.3,GOOD
EQ-0019,vibration,2026-05-25T15:01:24.277263,0.0354,mm_per_sec,EQ-0019-vibration-001,SCADA_v2.3,GOOD
EQ-0020,power_consumption,2026-05-25T15:01:25.025960,,kw,EQ-0020-power_consumption-001,SCADA_v2.3,MISSING
EQ-0088,power_consumption,2026-05-25T15:01:25.482257,94.55,kw,EQ-0088-power_consumption-001,SCADA_v2.3,GOOD
EQ-0016,vibration,2026-05-25T15:01:25.886875,0.0341,mm_per_sec,EQ-0016-vibration-001,SCADA_v2.3,GOOD
EQ-0047,temperature,2026-05-25T15:01:26.150075,63.42,celsius,EQ-0047-temperature-001,SCADA_v2.3,GOOD
EQ-0040,temperature,2026-05-25T15:01:26.800882,71.23,celsius,EQ-0040-temperature-001,SCADA_v2.3,GOOD
EQ-0098,temperature,2026-05-25T15:01:28.673729,45.24,celsius,EQ-0098-temperature-001,SCADA_v2.3,GOOD
EQ-0025,pressure,2026-05-25T15:01:29.004104,100.27,psi,EQ-0025-pressure-001,SCADA_v2.3,GOOD
EQ-0098,pressure,2026-05-25T15:01:29.027787,104.8,psi,EQ-0098-pressure-001,SCADA_v2.3,GOOD
EQ-0082,vibration,2026-05-25T15:01:29.250166,0.0007,mm_per_sec,EQ-0082-vibration-001,SCADA_v2.3,GOOD
EQ-0100,pressure,2026-05-25T15:01:29.314683,90.14,psi,EQ-0100-pressure-001,SCADA_v2.3,GOOD
EQ-0100,power_consumption,2026-05-25T15:01:29.446159,65.93,kw,EQ-0100-power_consumption-001,SCADA_v2.3,GOOD
EQ-0031,power_consumption,2026-05-25T15:01:29.722105,55.11,kw,EQ-0031-power_consumption-001,SCADA_v2.3,GOOD
EQ-0051,temperature,2026-05-25T15:01:29.874088,57.54,celsius,EQ-0051-temperature-001,SCADA_v2.3,GOOD
EQ-0083,pressure,2026-05-25T15:01:30.153748,89.66,psi,EQ-0083-pressure-001,SCADA_v2.3,GOOD
EQ-0004,pressure,2026-05-25T15:01:30.378349,107.59,psi,EQ-0004-pressure-001,SCADA_v2.3,GOOD
EQ-0014,pressure,2026-05-25T15:01:30.620552,120.62,psi,EQ-0014-pressure-001,SCADA_v2.3,GOOD
EQ-0001,power_consumption,2026-05-25T15:01:31.154989,97.96,kw,EQ-0001-power_consumption-001,SCADA_v2.3,GOOD
EQ-0030,vibration,2026-05-25T15:01:31.167870,0.0707,mm_per_sec,EQ-0030-vibration-001,SCADA_v2.3,GOOD
EQ-0053,temperature,2026-05-25T15:01:31.187643,N/A,celsius,EQ-0053-temperature-001,SCADA_v2.3,INVALID
EQ-0066,power_consumption,2026-05-25T15:01:31.577549,77.67,kw,EQ-0066-power_consumption-001,SCADA_v2.3,GOOD
EQ-0057,pressure,2026-05-25T15:01:31.950200,101.81,psi,EQ-0057-pressure-001,SCADA_v2.3,GOOD
EQ-0016,power_consumption,2026-05-25T15:01:32.010681,8.38,kw,EQ-0016-power_consumption-001,SCADA_v2.3,GOOD
EQ-0070,power_consumption,2026-05-25T15:01:32.436759,170.8,kw,EQ-0070-power_consumption-001,SCADA_v2.3,GOOD
EQ-0016,power_consumption,2026-05-25T15:01:32.546239,126.89,kw,EQ-0016-power_consumption-001,SCADA_v2.3,GOOD
EQ-0046,pressure,2026-05-25T15:01:33.110037,-106.23,psi,EQ-0046-pressure-001,SCADA_v2.3,INVALID
EQ-0008,power_consumption,2026-05-25T15:01:33.128621,25.89,kw,EQ-0008-power_consumption-001,SCADA_v2.3,GOOD
EQ-0045,temperature,2026-05-25T15:01:33.801986,73.24,celsius,EQ-0045-temperature-001,SCADA_v2.3,GOOD
EQ-0071,temperature,2026-05-25T15:01:34.484143,63.82,celsius,EQ-0071-temperature-001,SCADA_v2.3,GOOD
EQ-0088,power_consumption,2026-05-25T15:01:34.532594,218.85,kw,EQ-0088-power_consumption-001,SCADA_v2.3,GOOD
EQ-0066,temperature,2026-05-25T15:01:35.322274,48.67,celsius,EQ-0066-temperature-001,SCADA_v2.3,GOOD
EQ-0049,temperature,2026-05-25T15:01:35.327489,73.25,celsius,EQ-0049-temperature-001,SCADA_v2.3,GOOD
EQ-0097,vibration,2026-05-25T15:01:35.538401,0.1829,mm_per_sec,EQ-0097-vibration-001,SCADA_v2.3,GOOD
EQ-0024,temperature,2026-05-25T15:01:35.880355,58.34,celsius,EQ-0024-temperature-001,SCADA_v2.3,GOOD
EQ-0038,temperature,2026-05-25T15:01:35.885938,46.05,celsius,EQ-0038-temperature-001,SCADA_v2.3,GOOD
EQ-0028,power_consumption,2026-05-25T15:01:37.710240,-35.03,kw,EQ-0028-power_consumption-001,SCADA_v2.3,INVALID
EQ-0012,vibration,2026-05-25T15:01:37.842783,0.0224,mm_per_sec,EQ-0012-vibration-001,SCADA_v2.3,GOOD
EQ-0075,pressure,2026-05-25T15:01:38.825271,91.66,psi,EQ-0075-pressure-001,SCADA_v2.3,GOOD
EQ-0082,pressure,2026-05-25T15:01:38.852895,97.13,psi,EQ-0082-pressure-001,SCADA_v2.3,GOOD
EQ-0091,power_consumption,2026-05-25T15:01:39.706945,1713.1,kw,EQ-0091-power_consumption-001,SCADA_v2.3,OUTLIER
EQ-0080,vibration,2026-05-25T15:01:40.086786,0.0191,mm_per_sec,EQ-0080-vibration-001,SCADA_v2.3,GOOD
EQ-0056,power_consumption,2026-05-25T15:01:41.588017,130.92,kw,EQ-0056-power_consumption-001,SCADA_v2.3,GOOD
EQ-0065,pressure,2026-05-25T15:01:41.917699,94.47,psi,EQ-0065-pressure-001,SCADA_v2.3,GOOD
EQ-0093,vibration,2026-05-25T15:01:41.939220,N/A,mm_per_sec,EQ-0093-vibration-001,SCADA_v2.3,INVALID
EQ-0025,power_consumption,2026-05-25T15:01:42.033118,,kw,EQ-0025-power_consumption-001,SCADA_v2.3,MISSING
EQ-0032,power_consumption,2026-05-25T15:01:42.680645,39.63,kw,EQ-0032-power_consumption-001,SCADA_v2.3,GOOD
EQ-0083,vibration,2026-05-25T15:01:42.709533,,mm_per_sec,EQ-0083-vibration-001,SCADA_v2.3,MISSING
EQ-0038,power_consumption,2026-05-25T15:01:42.999842,N/A,kw,EQ-0038-power_consumption-001,SCADA_v2.3,INVALID
EQ-0086,pressure,2026-05-25T15:01:43.115126,109.47,psi,EQ-0086-pressure-001,SCADA_v2.3,GOOD
EQ-0100,temperature,2026-05-25T15:01:43.138462,N/A,celsius,EQ-0100-temperature-001,SCADA_v2.3,INVALID
EQ-0080,vibration,2026-05-25T15:01:43.165112,0.0396,mm_per_sec,EQ-0080-vibration-001,SCADA_v2.3,GOOD
EQ-0032,pressure,2026-05-25T15:01:43.339868,92.24,psi,EQ-0032-pressure-001,SCADA_v2.3,GOOD
EQ-0081,vibration,2026-05-25T15:01:43.988920,0.0219,mm_per_sec,EQ-0081-vibration-001,SCADA_v2.3,GOOD
EQ-0098,vibration,2026-05-25T15:01:44.354921,0.0869,mm_per_sec,EQ-0098-vibration-001,SCADA_v2.3,GOOD
EQ-0034,temperature,2026-05-25T15:01:44.903973,52.48,celsius,EQ-0034-temperature-001,SCADA_v2.3,GOOD
EQ-0040,pressure,2026-05-25T15:01:44.944077,91.1,psi,EQ-0040-pressure-001,SCADA_v2.3,GOOD
EQ-0086,vibration,2026-05-25T15:01:45.044230,0.0258,mm_per_sec,EQ-0086-vibration-001,SCADA_v2.3,GOOD
EQ-0097,power_consumption,2026-05-25T15:01:45.252218,148.84,kw,EQ-0097-power_consumption-001,SCADA_v2.3,GOOD
EQ-0100,pressure,2026-05-25T15:01:45.795070,103.77,psi,EQ-0100-pressure-001,SCADA_v2.3,GOOD
EQ-0086,power_consumption,2026-05-25T15:01:46.367016,50.92,kw,EQ-0086-power_consumption-001,SCADA_v2.3,GOOD
EQ-0037,temperature,2026-05-25T15:01:46.408736,62.29,celsius,EQ-0037-temperature-001,SCADA_v2.3,GOOD
EQ-0076,temperature,2026-05-25T15:01:47.090951,72.22,celsius,EQ-0076-temperature-001,SCADA_v2.3,GOOD
EQ-0035,power_consumption,2026-05-25T15:01:47.770788,71.64,kw,EQ-0035-power_consumption-001,SCADA_v2.3,GOOD
EQ-0043,power_consumption,2026-05-25T15:01:48.302077,102.91,kw,EQ-0043-power_consumption-001,SCADA_v2.3,GOOD
EQ-0007,pressure,2026-05-25T15:01:48.359846,105.06,psi,EQ-0007-pressure-001,SCADA_v2.3,GOOD
EQ-0100,vibration,2026-05-25T15:01:48.686259,0.0034,mm_per_sec,EQ-0100-vibration-001,SCADA_v2.3,GOOD
EQ-0032,pressure,2026-05-25T15:01:48.801710,101.78,psi,EQ-0032-pressure-001,SCADA_v2.3,GOOD
